source_pdf_file,target_year,table_year,status,indicator_is,indicator_en,unit,value_type,value
spa_2004_landsframleidsla_2004.pdf,2004,2000,historical,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2004_landsframleidsla_2004.pdf,2004,2001,historical,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2004_landsframleidsla_2004.pdf,2004,2002,historical,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2004_landsframleidsla_2004.pdf,2004,2003,historical,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2004_landsframleidsla_2004.pdf,2004,2004,prediction,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2004_landsframleidsla_2004.pdf,2004,1999,historical,Verð útflutts áls,Export price of aluminum,,percent,
spa_2004_landsframleidsla_2004.pdf,2004,2000,historical,Verð útflutts áls,Export price of aluminum,,percent,
spa_2004_landsframleidsla_2004.pdf,2004,2001,historical,Verð útflutts áls,Export price of aluminum,,percent,
spa_2004_landsframleidsla_2004.pdf,2004,2002,historical,Verð útflutts áls,Export price of aluminum,,percent,
spa_2004_landsframleidsla_2004.pdf,2004,2003,historical,Verð útflutts áls,Export price of aluminum,,percent,
spa_2004_landsframleidsla_2004.pdf,2004,2004,prediction,Verð útflutts áls,Export price of aluminum,,percent,
spa_2004_landsframleidsla_2004.pdf,2004,1999,historical,Olíuverð,Oil price,,percent,
spa_2004_landsframleidsla_2004.pdf,2004,2000,historical,Olíuverð,Oil price,,percent,
spa_2004_landsframleidsla_2004.pdf,2004,2001,historical,Olíuverð,Oil price,,percent,
spa_2004_landsframleidsla_2004.pdf,2004,2002,historical,Olíuverð,Oil price,,percent,
spa_2004_landsframleidsla_2004.pdf,2004,2003,historical,Olíuverð,Oil price,,percent,
spa_2004_landsframleidsla_2004.pdf,2004,2004,prediction,Olíuverð,Oil price,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2000,historical,Einkaneysla,Private final consumption,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2001,historical,Einkaneysla,Private final consumption,,percent,432161.0
spa_2005_landsframleidsla_2005.pdf,2005,2002,historical,Einkaneysla,Private final consumption,,percent,445619.0
spa_2005_landsframleidsla_2005.pdf,2005,2003,historical,Einkaneysla,Private final consumption,,percent,476879.0
spa_2005_landsframleidsla_2005.pdf,2005,2004,historical,Einkaneysla,Private final consumption,,percent,525808.0
spa_2005_landsframleidsla_2005.pdf,2005,2005,prediction,Einkaneysla,Private final consumption,,percent,432161.0
spa_2005_landsframleidsla_2005.pdf,2005,2000,historical,Samneysla,Government final consumption,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2001,historical,Samneysla,Government final consumption,,percent,178200.0
spa_2005_landsframleidsla_2005.pdf,2005,2002,historical,Samneysla,Government final consumption,,percent,202135.0
spa_2005_landsframleidsla_2005.pdf,2005,2003,historical,Samneysla,Government final consumption,,percent,213502.0
spa_2005_landsframleidsla_2005.pdf,2005,2004,historical,Samneysla,Government final consumption,,percent,228287.0
spa_2005_landsframleidsla_2005.pdf,2005,2005,prediction,Samneysla,Government final consumption,,percent,178200.0
spa_2005_landsframleidsla_2005.pdf,2005,2000,historical,Fjármunamyndun,Gross fixed capital formation,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2001,historical,Fjármunamyndun,Gross fixed capital formation,,percent,164746.0
spa_2005_landsframleidsla_2005.pdf,2005,2002,historical,Fjármunamyndun,Gross fixed capital formation,,percent,139295.0
spa_2005_landsframleidsla_2005.pdf,2005,2003,historical,Fjármunamyndun,Gross fixed capital formation,,percent,164698.0
spa_2005_landsframleidsla_2005.pdf,2005,2004,historical,Fjármunamyndun,Gross fixed capital formation,,percent,215647.0
spa_2005_landsframleidsla_2005.pdf,2005,2005,prediction,Fjármunamyndun,Gross fixed capital formation,,percent,164746.0
spa_2005_landsframleidsla_2005.pdf,2005,2000,historical,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2001,historical,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2002,historical,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2003,historical,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2004,historical,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2005,prediction,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2000,historical,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2001,historical,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2002,historical,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2003,historical,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2004,historical,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2005,prediction,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2000,historical,Fjárfesting hins opinbera,Public investment,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2001,historical,Fjárfesting hins opinbera,Public investment,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2002,historical,Fjárfesting hins opinbera,Public investment,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2003,historical,Fjárfesting hins opinbera,Public investment,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2004,historical,Fjárfesting hins opinbera,Public investment,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2005,prediction,Fjárfesting hins opinbera,Public investment,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2000,historical,Þjóðarútgjöld alls,National final expenditure,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2001,historical,Þjóðarútgjöld alls,National final expenditure,,percent,773024.0
spa_2005_landsframleidsla_2005.pdf,2005,2002,historical,Þjóðarútgjöld alls,National final expenditure,,percent,786868.0
spa_2005_landsframleidsla_2005.pdf,2005,2003,historical,Þjóðarútgjöld alls,National final expenditure,,percent,853625.0
spa_2005_landsframleidsla_2005.pdf,2005,2004,historical,Þjóðarútgjöld alls,National final expenditure,,percent,968824.0
spa_2005_landsframleidsla_2005.pdf,2005,2005,prediction,Þjóðarútgjöld alls,National final expenditure,,percent,773024.0
spa_2005_landsframleidsla_2005.pdf,2005,2000,historical,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2001,historical,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2002,historical,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2003,historical,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2004,historical,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2005,prediction,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2000,historical,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2001,historical,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2002,historical,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2003,historical,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2004,historical,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2005,prediction,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2000,historical,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2001,historical,Verg landsframleiðsla,Gross domestic product,,percent,764874.0
spa_2005_landsframleidsla_2005.pdf,2005,2002,historical,Verg landsframleiðsla,Gross domestic product,,percent,799560.0
spa_2005_landsframleidsla_2005.pdf,2005,2003,historical,Verg landsframleiðsla,Gross domestic product,,percent,827863.0
spa_2005_landsframleidsla_2005.pdf,2005,2004,historical,Verg landsframleiðsla,Gross domestic product,,percent,916765.0
spa_2005_landsframleidsla_2005.pdf,2005,2005,prediction,Verg landsframleiðsla,Gross domestic product,,percent,764874.0
spa_2005_landsframleidsla_2005.pdf,2005,2000,historical,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2001,historical,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2002,historical,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2003,historical,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2004,historical,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2005,prediction,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2000,historical,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2001,historical,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2002,historical,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2003,historical,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2004,historical,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2005,prediction,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2000,historical,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2005_landsframleidsla_2005.pdf,2005,2001,historical,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2005_landsframleidsla_2005.pdf,2005,2002,historical,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2005_landsframleidsla_2005.pdf,2005,2003,historical,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2005_landsframleidsla_2005.pdf,2005,2004,historical,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2005_landsframleidsla_2005.pdf,2005,2005,prediction,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2005_landsframleidsla_2005.pdf,2005,2000,historical,Vísitala neysluverðs,Consumer price index,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2001,historical,Vísitala neysluverðs,Consumer price index,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2002,historical,Vísitala neysluverðs,Consumer price index,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2003,historical,Vísitala neysluverðs,Consumer price index,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2004,historical,Vísitala neysluverðs,Consumer price index,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2005,prediction,Vísitala neysluverðs,Consumer price index,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2000,historical,Gengisvísitala,Exchange rate index,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2001,historical,Gengisvísitala,Exchange rate index,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2002,historical,Gengisvísitala,Exchange rate index,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2003,historical,Gengisvísitala,Exchange rate index,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2004,historical,Gengisvísitala,Exchange rate index,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2005,prediction,Gengisvísitala,Exchange rate index,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2000,historical,Raungengi,Real exchange rate,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2001,historical,Raungengi,Real exchange rate,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2002,historical,Raungengi,Real exchange rate,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2003,historical,Raungengi,Real exchange rate,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2004,historical,Raungengi,Real exchange rate,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2005,prediction,Raungengi,Real exchange rate,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2000,historical,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2001,historical,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2002,historical,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2003,historical,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2004,historical,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2005,prediction,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2000,historical,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2001,historical,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2002,historical,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2003,historical,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2004,historical,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2005,prediction,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2000,historical,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2001,historical,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2002,historical,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2003,historical,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2004,historical,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2005,prediction,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2000,historical,Verð útflutts áls,Export price of aluminum,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2001,historical,Verð útflutts áls,Export price of aluminum,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2002,historical,Verð útflutts áls,Export price of aluminum,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2003,historical,Verð útflutts áls,Export price of aluminum,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2004,historical,Verð útflutts áls,Export price of aluminum,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2005,prediction,Verð útflutts áls,Export price of aluminum,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2000,historical,Olíuverð,Oil price,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2001,historical,Olíuverð,Oil price,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2002,historical,Olíuverð,Oil price,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2003,historical,Olíuverð,Oil price,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2004,historical,Olíuverð,Oil price,,percent,
spa_2005_landsframleidsla_2005.pdf,2005,2005,prediction,Olíuverð,Oil price,,percent,
spa_2006_landsframleidsla_2006.pdf,2006,2001,historical,Einkaneysla,Private final consumption,,percent,
spa_2006_landsframleidsla_2006.pdf,2006,2002,historical,Einkaneysla,Private final consumption,,percent,448100.0
