year,indicator_is,indicator_en,value,unit,table_id,source_pdf_file,notes
2002.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,
2003.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,
2004.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,
2005.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,
2002.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2003.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2004.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2005.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2002.0,Vísitala neysluverðs,Consumer price index,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2003.0,Vísitala neysluverðs,Consumer price index,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2004.0,Vísitala neysluverðs,Consumer price index,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2005.0,Vísitala neysluverðs,Consumer price index,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2002.0,Gengisvísitala,Exchange rate index,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2003.0,Gengisvísitala,Exchange rate index,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2004.0,Gengisvísitala,Exchange rate index,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2005.0,Gengisvísitala,Exchange rate index,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2002.0,Raungengi,Real exchange rate,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2003.0,Raungengi,Real exchange rate,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2004.0,Raungengi,Real exchange rate,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2005.0,Raungengi,Real exchange rate,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2002.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2003.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2004.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2005.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2002.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2003.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2004.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2005.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2002.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2003.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2004.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2005.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2002.0,Alþjóðleg verðbólga,World CPI inflation,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2003.0,Alþjóðleg verðbólga,World CPI inflation,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2004.0,Alþjóðleg verðbólga,World CPI inflation,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2005.0,Alþjóðleg verðbólga,World CPI inflation,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2002.0,Verð útflutts áls,Export price of aluminum,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2003.0,Verð útflutts áls,Export price of aluminum,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2004.0,Verð útflutts áls,Export price of aluminum,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2005.0,Verð útflutts áls,Export price of aluminum,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2002.0,Olíuverð,Oil price,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2003.0,Olíuverð,Oil price,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2004.0,Olíuverð,Oil price,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2005.0,Olíuverð,Oil price,,,Tafla 1,spa_2005_landsframleidsla_2005.pdf,filled-missing
2003.0,Einkaneysla,Private final consumption,481837.0,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,
2004.0,Einkaneysla,Private final consumption,530494.0,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,
2005.0,Einkaneysla,Private final consumption,610138.0,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,
2006.0,Einkaneysla,Private final consumption,448100.0,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,
2003.0,Samneysla,Government final consumption,217425.0,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,
2004.0,Samneysla,Government final consumption,230858.0,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,
2005.0,Samneysla,Government final consumption,250963.0,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,
2006.0,Samneysla,Government final consumption,204921.0,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,
2003.0,Fjármunamyndun,Gross fixed capital formation,167861.0,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,
2004.0,Fjármunamyndun,Gross fixed capital formation,218330.0,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,
2005.0,Fjármunamyndun,Gross fixed capital formation,288532.0,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,
2006.0,Fjármunamyndun,Gross fixed capital formation,146908.0,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,
2003.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2004.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2005.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2006.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2003.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2004.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2005.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2006.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2003.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2004.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2005.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2006.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2003.0,Þjóðarútgjöld alls,National final expenditure,865670.0,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,
2004.0,Þjóðarútgjöld alls,National final expenditure,978764.0,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,
2005.0,Þjóðarútgjöld alls,National final expenditure,1148771.0,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,
2006.0,Þjóðarútgjöld alls,National final expenditure,799748.0,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,
2003.0,Útflutningur vöru og þjónustu,Exports of goods and services,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2004.0,Útflutningur vöru og þjónustu,Exports of goods and services,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2005.0,Útflutningur vöru og þjónustu,Exports of goods and services,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2006.0,Útflutningur vöru og þjónustu,Exports of goods and services,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2003.0,Innflutningur vöru og þjónustu,Import of goods and services,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2004.0,Innflutningur vöru og þjónustu,Import of goods and services,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2005.0,Innflutningur vöru og þjónustu,Import of goods and services,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2006.0,Innflutningur vöru og þjónustu,Import of goods and services,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2003.0,Verg landsframleiðsla,Gross domestic product,839708.0,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,
2004.0,Verg landsframleiðsla,Gross domestic product,926459.0,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,
2005.0,Verg landsframleiðsla,Gross domestic product,1021510.0,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,
2006.0,Verg landsframleiðsla,Gross domestic product,812271.0,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,
2003.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2004.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2005.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2006.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2003.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,
2004.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,
2005.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,
2006.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,
2003.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2004.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2005.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2006.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2003.0,Vísitala neysluverðs,Consumer price index,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2004.0,Vísitala neysluverðs,Consumer price index,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2005.0,Vísitala neysluverðs,Consumer price index,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2006.0,Vísitala neysluverðs,Consumer price index,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2003.0,Gengisvísitala,Exchange rate index,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2004.0,Gengisvísitala,Exchange rate index,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2005.0,Gengisvísitala,Exchange rate index,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2006.0,Gengisvísitala,Exchange rate index,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2003.0,Raungengi,Real exchange rate,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2004.0,Raungengi,Real exchange rate,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2005.0,Raungengi,Real exchange rate,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2006.0,Raungengi,Real exchange rate,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2003.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2004.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2005.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2006.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2003.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2004.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2005.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2006.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2003.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2004.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2005.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2006.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2003.0,Alþjóðleg verðbólga,World CPI inflation,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2004.0,Alþjóðleg verðbólga,World CPI inflation,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2005.0,Alþjóðleg verðbólga,World CPI inflation,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2006.0,Alþjóðleg verðbólga,World CPI inflation,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2003.0,Verð útflutts áls,Export price of aluminum,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2004.0,Verð útflutts áls,Export price of aluminum,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2005.0,Verð útflutts áls,Export price of aluminum,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2006.0,Verð útflutts áls,Export price of aluminum,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2003.0,Olíuverð,Oil price,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2004.0,Olíuverð,Oil price,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2005.0,Olíuverð,Oil price,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2006.0,Olíuverð,Oil price,,,Tafla 1,spa_2006_landsframleidsla_2006.pdf,filled-missing
2004.0,Einkaneysla,Private final consumption,530295.0,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,
2005.0,Einkaneysla,Private final consumption,610380.0,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,
2006.0,Einkaneysla,Private final consumption,685421.0,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,
2007.0,Einkaneysla,Private final consumption,481541.0,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,
2004.0,Samneysla,Government final consumption,233108.0,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,
2005.0,Samneysla,Government final consumption,252729.0,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,
2006.0,Samneysla,Government final consumption,285371.0,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,
2007.0,Samneysla,Government final consumption,219292.0,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,
2004.0,Fjármunamyndun,Gross fixed capital formation,218477.0,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,
2005.0,Fjármunamyndun,Gross fixed capital formation,291265.0,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,
2006.0,Fjármunamyndun,Gross fixed capital formation,393341.0,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,
2007.0,Fjármunamyndun,Gross fixed capital formation,167866.0,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,
2004.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,filled-missing
2005.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,filled-missing
2006.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,filled-missing
2007.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,filled-missing
2004.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,filled-missing
2005.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,filled-missing
2006.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,filled-missing
2007.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,filled-missing
2004.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,filled-missing
2005.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,filled-missing
2006.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,filled-missing
2007.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,filled-missing
2004.0,Þjóðarútgjöld alls,National final expenditure,980961.0,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,
2005.0,Þjóðarútgjöld alls,National final expenditure,1153511.0,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,
2006.0,Þjóðarútgjöld alls,National final expenditure,1377630.0,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,
2007.0,Þjóðarútgjöld alls,National final expenditure,867245.0,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,
2004.0,Útflutningur vöru og þjónustu,Exports of goods and services,,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,filled-missing
2005.0,Útflutningur vöru og þjónustu,Exports of goods and services,,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,filled-missing
2006.0,Útflutningur vöru og þjónustu,Exports of goods and services,,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,filled-missing
2007.0,Útflutningur vöru og þjónustu,Exports of goods and services,,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,filled-missing
2004.0,Innflutningur vöru og þjónustu,Import of goods and services,,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,filled-missing
2005.0,Innflutningur vöru og þjónustu,Import of goods and services,,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,filled-missing
2006.0,Innflutningur vöru og þjónustu,Import of goods and services,,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,filled-missing
2007.0,Innflutningur vöru og þjónustu,Import of goods and services,,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,filled-missing
2004.0,Verg landsframleiðsla,Gross domestic product,,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,filled-missing
2005.0,Verg landsframleiðsla,Gross domestic product,,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,filled-missing
2006.0,Verg landsframleiðsla,Gross domestic product,,,Tafla 1,spa_2007_landsframleidsla_2007.pdf,filled-missing
